Super_parent,Equipment,grand_parent,Parent,Parent_qty,Parent_unit,child,child_quantity,child_Unit,child_description
1325223715104QRMT0,Mixing,M2PCRT2,M1PCRT2,4.548977,KG,000000001011137600,0.551044,KG,Synethic rubber
1325223715104QRMT0,Mixing,M2PCRT2,M1PCRT2,4.548977,KG,000000001011173900,1.667018,KG,Synethic rubber
1325223715104QRMT0,Mixing,M2PCRT2,M1PCRT2,4.548977,KG,1020N23400,1.498839,KG,Carbon black
1325223715104QRMT0,Mixing,M2PCRT2,M1PCRT2,4.548977,KG,1053755A00,0.154292,KG,Process oil
1325223715104QRMT0,Mixing,M2PCRT2,M1PCRT2,4.548977,KG,M1PCRT2MC,0.236949,KG,SMALL CHEMICAL
1325223715104QRMT0,Mixing,M1PCRT2,M1PCRT2MC,0.236949,KG,000000001052072700,0.033063,KG,Rubber chemicals
1325223715104QRMT0,Mixing,M1PCRT2,M1PCRT2MC,0.236949,KG,000000001053032200,0.044084,KG,Rubber chemicals
1325223715104QRMT0,Final Mixing,PCRT2,PCRT2FC,0.065023,KG,000000001051014600,0.008817,KG,Rubber chemicals
1325223715104QRMT0,Final Mixing,TRD 2375 RAN MT,T15,0.582,KG,XMT507,0.560361,KG,MASTER COMPOUND
1325223715104QRMT0,Final Mixing,TRD 2375 RAN MT,T15,0.582,KG,T15FC,0.021639,KG,SMALL CHEMICAL
1325223715104QRMT0,Mixing,T15,XMT507,0.560361,KG,MT507,0.560361,KG,MASTER COMPOUND
1325223715104QRMT0,Mixing,XMT507,MT507,0.560361,KG,1010003L00,0.289967,KG,Natural rubber
1325223715104QRMT0,Mixing,XMT507,MT507,0.560361,KG,000000001011037600,0.072492,KG,Synethic rubber
1325223715104QRMT0,Mixing,XMT507,MT507,0.560361,KG,1020N55000,0.155857,KG,Carbon black
1325223715104QRMT0,Mixing,XMT507,MT507,0.560361,KG,000000001053045500,0.010874,KG,Process oil
1325223715104QRMT0,Mixing,XMT507,MT507,0.560361,KG,MT507MC,0.031171,KG,SMALL CHEMICAL
1325223715104QRMT0,Mixing,MT507,MT507MC,0.031171,KG,000000001052072700,0.001812,KG,Rubber chemicals
1325223715104QRMT0,Final Mixing,T15,T15FC,0.021639,KG,000000001052072700,0.003625,KG,Rubber chemicals
1325223715104QRMT0,Final Mixing,TRD 2375 RAN MT,B815,0.278,KG,XMB813,0.263252,KG,MASTER COMPOUND
1325223715104QRMT0,Final Mixing,TRD 2375 RAN MT,B815,0.278,KG,B815FC,0.014748,KG,SMALL CHEMICAL
1325223715104QRMT0,Mixing,B815,XMB813,0.263252,KG,MB813,0.263252,KG,MASTER COMPOUND
1325223715104QRMT0,Mixing,XMB813,MB813,0.263252,KG,MB802,0.232235,KG,MASTER COMPOUND
1325223715104QRMT0,Mixing,XMB813,MB813,0.263252,KG,1020N32600,0.031016,KG,Carbon black
1325223715104QRMT0,Mixing,MB813,MB802,0.232235,KG,1010011A00,0.100803,KG,Natural rubber
1325223715104QRMT0,Mixing,MB813,MB802,0.232235,KG,000000001011122700,0.031016,KG,Synethic rubber
1325223715104QRMT0,Mixing,MB813,MB802,0.232235,KG,1060T50M00,0.023262,KG,Synethic rubber
1325223715104QRMT0,Mixing,MB813,MB802,0.232235,KG,1020N32600,0.062033,KG,Carbon black
1325223715104QRMT0,Mixing,MB813,MB802,0.232235,KG,MB802MC,0.01512,KG,SMALL CHEMICAL
1325223715104QRMT0,Mixing,MB802,MB802MC,0.01512,KG,000000001053077500,0.003102,KG,Rubber chemicals
1325223715104QRMT0,Mixing,MB802,MB802MC,0.01512,KG,000000001053082500,0.003102,KG,Rubber chemicals
1325223715104QRMT0,Mixing,MB802,MB802MC,0.01512,KG,000000001054097200,0.000775,KG,Rubber chemicals
1325223715104QRMT0,Final Mixing,B815,B815FC,0.014748,KG,000000001052072700,0.003102,KG,Rubber chemicals
1325223715104QRMT0,Final Mixing,B815,B815FC,0.014748,KG,000000001051020000,0.000698,KG,Rubber chemicals
1325223715104QRMT0,Final Mixing,TRD 2375 RAN MT,T435M,0.715,KG,MT273M,0.701668,KG,MASTER COMPOUND
1325223715104QRMT0,Final Mixing,TRD 2375 RAN MT,T435M,0.715,KG,T435MFC,0.013332,KG,SMALL CHEMICAL
1325223715104QRMT0,Mixing,T435M,MT273M,0.701668,KG,1010020A00,0.152371,KG,Natural rubber
1325223715104QRMT0,Mixing,T435M,MT273M,0.701668,KG,000000001011037600,0.228556,KG,Synethic rubber
1325223715104QRMT0,Mixing,T435M,MT273M,0.701668,KG,1020N55000,0.20951,KG,Carbon black
1325223715104QRMT0,Mixing,T435M,MT273M,0.701668,KG,1053755A00,0.060948,KG,Process oil
1325223715104QRMT0,Mixing,T435M,MT273M,0.701668,KG,MT273MMC,0.050282,KG,SMALL CHEMICAL
1325223715104QRMT0,Mixing,MT273M,MT273MMC,0.050282,KG,000000001052062600,0.001905,KG,Rubber chemicals
1325223715104QRMT0,Mixing,MT273M,MT273MMC,0.050282,KG,000000001052072700,0.009523,KG,Rubber chemicals
1325223715104QRMT0,Mixing,MT273M,MT273MMC,0.050282,KG,000000001053077500,0.007619,KG,Rubber chemicals
1325223715104QRMT0,Final Mixing,T435M,T435MFC,0.013332,KG,000000001052072700,0.003809,KG,Rubber chemicals
1325223715104QRMT0,Final Mixing,T435M,T435MFC,0.013332,KG,000000001051032700,0.002286,KG,Rubber chemicals
1325224117099WLEV0,TBM  PCR  STAGE1,GT 2447 LEVI,CAR 2447 LEVI,1.0,NOS,IL067,1332.0,MM,Inner Liner
1325224117099WLEV0,TBM  PCR  STAGE1,GT 2447 LEVI,CAR 2447 LEVI,1.0,NOS,PBP01,1340.0,MM,Ply
1325224117099WLEV0,TBM  PCR  STAGE1,GT 2447 LEVI,CAR 2447 LEVI,1.0,NOS,PBP13,1345.0,MM,Ply
1325224117099WLEV0,TBM  PCR  STAGE1,GT 2447 LEVI,CAR 2447 LEVI,1.0,NOS,SWRS115,1540.0,MM,SideWall
1325224117099WLEV0,TBM  PCR  STAGE1,GT 2447 LEVI,CAR 2447 LEVI,1.0,NOS,BA17010,2.0,NOS,Bead Apex
1325224117099WLEV0,Calendering,CAR 2447 LEVI,IL067,1332.0,MM,IL5,0.968364,KG,FINAL COMPOUND
1325224117099WLEV0,Calendering,CAR 2447 LEVI,IL067,1332.0,MM,B355,0.230436,KG,FINAL COMPOUND
1325224117099WLEV0,Final Mixing,IL067,IL5,0.968364,KG,ML605,0.944346,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,IL067,IL5,0.968364,KG,IL5FC,0.024018,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,IL5,ML605,0.944346,KG,000000001010002000,0.050037,KG,Natural rubber
1325224117099WLEV0,Mixing,IL5,ML605,0.944346,KG,000000001011925200,0.450332,KG,Synethic rubber
1325224117099WLEV0,Mixing,IL5,ML605,0.944346,KG,1020N66000,0.210155,KG,Carbon black
1325224117099WLEV0,Mixing,IL5,ML605,0.944346,KG,1053755A00,0.030022,KG,Process oil
1325224117099WLEV0,Mixing,IL5,ML605,0.944346,KG,000000001053045500,0.025018,KG,Process oil
1325224117099WLEV0,Mixing,IL5,ML605,0.944346,KG,000000001055083100,0.150111,KG,Zince oxide
1325224117099WLEV0,Mixing,IL5,ML605,0.944346,KG,ML605MC,0.028671,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,ML605,ML605MC,0.028671,KG,000000001050027200,0.001151,KG,Rubber chemicals
1325224117099WLEV0,Mixing,ML605,ML605MC,0.028671,KG,1053825A00,0.012509,KG,Rubber chemicals
1325224117099WLEV0,Mixing,ML605,ML605MC,0.028671,KG,000000001053077500,0.005004,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,IL067,B355,0.230436,KG,XMB356,0.219063,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,IL067,B355,0.230436,KG,B355FC,0.011373,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,B355,XMB356,0.219063,KG,MB357,0.219063,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,XMB356,MB357,0.219063,KG,1060T30M00,0.089818,KG,Synethic rubber
1325224117099WLEV0,Mixing,XMB356,MB357,0.219063,KG,1053755A00,0.005283,KG,Process oil
1325224117099WLEV0,Mixing,XMB356,MB357,0.219063,KG,MB357MC,0.006406,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MB357,MB357MC,0.006406,KG,000000001053077500,0.002642,KG,Rubber chemicals
1325224117099WLEV0,Cutting,CAR 2447 LEVI,PBP01,1340.0,MM,ECOPOLY350,1.711189,M,CALANDARED ROLL
1325224117099WLEV0,Calendering,PBP01,ECOPOLY350,1.711189,M,000000001034284300,0.302063,KG,Nylon fabric
1325224117099WLEV0,Calendering,PBP01,ECOPOLY350,1.711189,M,B350,0.561071,KG,FINAL COMPOUND
1325224117099WLEV0,Final Mixing,ECOPOLY350,B350,0.561071,KG,XMB352,0.532793,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,ECOPOLY350,B350,0.561071,KG,B350FC,0.028278,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,B350,XMB352,0.532793,KG,MB352,0.532793,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,XMB352,MB352,0.532793,KG,1060T30M00,0.054877,KG,Synethic rubber
1325224117099WLEV0,Mixing,XMB352,MB352,0.532793,KG,1053755A00,0.009684,KG,Process oil
1325224117099WLEV0,Mixing,XMB352,MB352,0.532793,KG,MB352MC,0.013074,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MB352,MB352MC,0.013074,KG,000000001053077500,0.006456,KG,Rubber chemicals
1325224117099WLEV0,Cutting,CAR 2447 LEVI,PBP13,1345.0,MM,ECOPOLY350,1.711189,M,CALANDARED ROLL
1325224117099WLEV0,Extrusion,CAR 2447 LEVI,SWRS115,1540.0,MM,JT466,0.63448,KG,FINAL COMPOUND
1325224117099WLEV0,Extrusion,CAR 2447 LEVI,SWRS115,1540.0,MM,R158,0.70378,KG,FINAL COMPOUND
1325224117099WLEV0,Final Mixing,SWRS115,JT466,0.63448,KG,MT4705,0.623026,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,SWRS115,JT466,0.63448,KG,JT466FC,0.011454,KG,SMALL CHEMICAL
1325224117099WLEV0,Final Mixing,SWRS115,JT466,0.63448,KG,000000WA,,KG,Work Away
1325224117099WLEV0,Mixing,JT466,MT4705,0.623026,KG,1010020A00,0.154789,KG,Natural rubber
1325224117099WLEV0,Mixing,JT466,MT4705,0.623026,KG,000000001011137600,0.232183,KG,Synethic rubber
1325224117099WLEV0,Mixing,JT466,MT4705,0.623026,KG,1020N66000,0.174138,KG,Carbon black
1325224117099WLEV0,Mixing,JT466,MT4705,0.623026,KG,1053755A00,0.015479,KG,Process oil
1325224117099WLEV0,Mixing,JT466,MT4705,0.623026,KG,MT4705AMC,0.029023,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,JT466,MT4705,0.623026,KG,MT4705BMC,0.017414,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MT4705,MT4705AMC,0.029023,KG,000000001053056600,0.007739,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4705,MT4705BMC,0.017414,KG,000000001052072700,0.011609,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4705,MT4705BMC,0.017414,KG,000000001053751600,0.005805,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,SWRS115,R158,0.70378,KG,MR157,0.681441,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,SWRS115,R158,0.70378,KG,R158FC,0.022339,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,R158,MR157,0.681441,KG,MR156,0.59434,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,R158,MR157,0.681441,KG,1020N33900,0.058068,KG,Carbon black
1325224117099WLEV0,Mixing,R158,MR157,0.681441,KG,MR157MC,0.029034,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MR157,MR156,0.59434,KG,1010020A00,0.13663,KG,Natural rubber
1325224117099WLEV0,Mixing,MR157,MR156,0.59434,KG,000000001011037600,0.204945,KG,Synethic rubber
1325224117099WLEV0,Mixing,MR157,MR156,0.59434,KG,1020N33900,0.187866,KG,Carbon black
1325224117099WLEV0,Mixing,MR157,MR156,0.59434,KG,1053755A00,0.027326,KG,Process oil
1325224117099WLEV0,Mixing,MR157,MR156,0.59434,KG,MR156AMC,0.010247,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MR157,MR156,0.59434,KG,MR156BMC,0.027326,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MR156,MR156AMC,0.010247,KG,000000001053005400,0.005124,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MR156,MR156AMC,0.010247,KG,1053P40000,0.005124,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MR156,MR156BMC,0.027326,KG,000000001053077500,0.010247,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MR157,MR157MC,0.029034,KG,000000001053035200,0.005124,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MR157,MR157MC,0.029034,KG,000000001052062600,0.00444,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MR157,MR157MC,0.029034,KG,000000001052072700,0.005807,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MR157,MR157MC,0.029034,KG,000000001053031200,0.006831,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,R158,R158FC,0.022339,KG,000000001051020000,0.006148,KG,Rubber chemicals
1325224117099WLEV0,Bead,CAR 2447 LEVI,BA17010,1.0,NOS,BW17008,1.0,NOS,Bead Bundle
1325224117099WLEV0,Bead,CAR 2447 LEVI,BA17010,1.0,NOS,AP 0011,0.191,KG,Apex
1325224117099WLEV0,Bead,CAR 2447 LEVI,BA17010,1.0,NOS,HS108,0.0,KG,FINAL COMPOUND
1325224117099WLEV0,Bead,BA17010,BW17008,1.0,NOS,1040S12400,,MT,Bead wire
1325224117099WLEV0,Bead,BA17010,BW17008,1.0,NOS,S53,0.048,KG,FINAL COMPOUND
1325224117099WLEV0,Final Mixing,BW17008,S53,0.048,KG,MS1066,0.047832,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,BW17008,S53,0.048,KG,S53FC,0.000168,KG,SMALL CHEMICAL
1325224117099WLEV0,Final Mixing,S53,MS1066,0.047832,KG,MS66,0.047171,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,S53,MS1066,0.047832,KG,MS1066FC,0.000661,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MS1066,MS66,0.047171,KG,MS65,0.034291,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,MS1066,MS66,0.047171,KG,1020N66000,0.01064,KG,Carbon black
1325224117099WLEV0,Mixing,MS1066,MS66,0.047171,KG,1053755A00,0.00112,KG,Process oil
1325224117099WLEV0,Mixing,MS1066,MS66,0.047171,KG,MS66MC,0.00112,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MS66,MS65,0.034291,KG,1053755A00,0.001213,KG,Process oil
1325224117099WLEV0,Mixing,MS66,MS65,0.034291,KG,MS65MC,0.001204,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MS65,MS65MC,0.001204,KG,000000001052072700,0.000187,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MS65,MS65MC,0.001204,KG,000000001053077500,0.000271,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MS66,MS66MC,0.00112,KG,000000001055055200,0.00112,KG,Rubber chemicals
1325224117099WLEV0,Cutting,GT 2447 LEVI,B1-PBLT042,1884.0,MM,CPJ1218,0.779609,M,CALANDARED ROLL
1325224117099WLEV0,Cutting,GT 2447 LEVI,B1-PBLT042,1884.0,MM,EGSL01,538.285714,MM,Steel Belt Edge Strip
1325224117099WLEV0,Calendering,B1-PBLT042,CPJ1218,0.779609,M,1036S34500,0.4725,KG,Steel tyre cord
1325224117099WLEV0,Calendering,B1-PBLT042,CPJ1218,0.779609,M,B460,0.47929,KG,FINAL COMPOUND
1325224117099WLEV0,Final Mixing,CPJ1218,B460,0.47929,KG,MB1232,0.443473,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,CPJ1218,B460,0.47929,KG,B460FC,0.035817,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,B460,MB1232,0.443473,KG,MB231,0.438925,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,B460,MB1232,0.443473,KG,MB1232MC,0.004548,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MB1232,MB231,0.438925,KG,MB230,0.312815,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,MB1232,MB231,0.438925,KG,1020N32600,0.103247,KG,Carbon black
1325224117099WLEV0,Mixing,MB1232,MB231,0.438925,KG,1053755A00,0.017208,KG,Process oil
1325224117099WLEV0,Mixing,MB1232,MB231,0.438925,KG,MB231MC,0.005654,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MB231,MB230,0.312815,KG,1010010A00,0.245827,KG,Synethic rubber
1325224117099WLEV0,Mixing,MB231,MB230,0.312815,KG,1020N32600,0.049165,KG,Carbon black
1325224117099WLEV0,Mixing,MB231,MB230,0.312815,KG,MB230MC,0.017822,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MB231,MB231MC,0.005654,KG,000000001054110400,0.003196,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MB1232,MB1232MC,0.004548,KG,000000001054042600,0.004548,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,B460,B460FC,0.035817,KG,000000001051020000,0.001844,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,B460,B460FC,0.035817,KG,000000001052072700,0.004917,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,B460,B460FC,0.035817,KG,000000001054130400,0.016348,KG,Rubber chemicals
1325224117099WLEV0,Slitting,B1-PBLT042,EGSL01,1884.0,MM,EG01,1884.0,MM,Steel Belt Edge Strip
1325224117099WLEV0,Calendering,EGSL01,EG01,1884.0,MM,B127,0.582156,KG,FINAL COMPOUND
1325224117099WLEV0,Final Mixing,EG01,B127,0.582156,KG,MB1164,0.550586,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,EG01,B127,0.582156,KG,B127FC,0.03157,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,B127,MB1164,0.550586,KG,MB164,0.550586,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,MB1164,MB164,0.550586,KG,MB163,0.484884,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,MB1164,MB164,0.550586,KG,1020N32600,0.065702,KG,Carbon black
1325224117099WLEV0,Mixing,MB164,MB163,0.484884,KG,1010011A00,0.26281,KG,Natural rubber
1325224117099WLEV0,Mixing,MB164,MB163,0.484884,KG,000000001011122700,0.065702,KG,Synethic rubber
1325224117099WLEV0,Mixing,MB164,MB163,0.484884,KG,1020N32600,0.131405,KG,Carbon black
1325224117099WLEV0,Mixing,MB164,MB163,0.484884,KG,MB163MC,0.024967,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MB163,MB163MC,0.024967,KG,000000001053077500,0.001643,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MB163,MB163MC,0.024967,KG,000000001053082500,0.003285,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MB163,MB163MC,0.024967,KG,000000001054097200,0.001643,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MB163,MB163MC,0.024967,KG,000000001053056600,0.000821,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,B127,B127FC,0.03157,KG,000000001052072700,0.00657,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,B127,B127FC,0.03157,KG,000000001051020000,0.001478,KG,Rubber chemicals
1325224117099WLEV0,Cutting,GT 2447 LEVI,B2-PBLT042,1890.0,MM,CPJ1218,0.779609,M,CALANDARED ROLL
1325224117099WLEV0,Extrusion,GT 2447 LEVI,TRD 2447 LEVI,1.0,NOS,T4378,1.672,KG,FINAL COMPOUND
1325224117099WLEV0,Extrusion,GT 2447 LEVI,TRD 2447 LEVI,1.0,NOS,T4378,1.674,KG,FINAL COMPOUND
1325224117099WLEV0,Extrusion,GT 2447 LEVI,TRD 2447 LEVI,1.0,NOS,T15,0.578,KG,FINAL COMPOUND
1325224117099WLEV0,Extrusion,GT 2447 LEVI,TRD 2447 LEVI,1.0,NOS,B815,0.272,KG,FINAL COMPOUND
1325224117099WLEV0,Extrusion,GT 2447 LEVI,TRD 2447 LEVI,1.0,NOS,T435M,0.069,KG,FINAL COMPOUND
1325224117099WLEV0,Extrusion,GT 2447 LEVI,TRD 2447 LEVI,1.0,NOS,T856,0.021,KG,FINAL COMPOUND
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,T4378,1.672,KG,XMT4377RP,1.642284,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,T4378,1.672,KG,T4378FC,0.029716,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,T4378,XMT4377RP,1.642284,KG,XMT4377,1.642284,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,XMT4377RP,XMT4377,1.642284,KG,XMT4376,1.642284,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,XMT4377,XMT4376,1.642284,KG,MT4375,1.642284,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,XMT4376,MT4375,1.642284,KG,MT4374,1.382515,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,XMT4376,MT4375,1.642284,KG,000000001055007800,0.173624,KG,Rubber chemicals
1325224117099WLEV0,Mixing,XMT4376,MT4375,1.642284,KG,000000001055015400,0.020034,KG,Rubber chemicals
1325224117099WLEV0,Mixing,XMT4376,MT4375,1.642284,KG,MT4375MC,0.066111,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MT4375,MT4374,1.382515,KG,1011044U00,0.233725,KG,Synethic rubber
1325224117099WLEV0,Mixing,MT4375,MT4374,1.382515,KG,000000001011125000,0.505046,KG,Synethic rubber
1325224117099WLEV0,Mixing,MT4375,MT4374,1.382515,KG,000000001010002000,0.066778,KG,Natural rubber
1325224117099WLEV0,Mixing,MT4375,MT4374,1.382515,KG,1020N33900,0.066778,KG,Carbon black
1325224117099WLEV0,Mixing,MT4375,MT4374,1.382515,KG,000000001055007800,0.333892,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4375,MT4374,1.382515,KG,1053755A00,0.066778,KG,Process oil
1325224117099WLEV0,Mixing,MT4375,MT4374,1.382515,KG,000000001055015400,0.026044,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4375,MT4374,1.382515,KG,000000001053035400,0.013356,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4375,MT4374,1.382515,KG,MT4374MC,0.070117,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MT4374,MT4374MC,0.070117,KG,000000001053056600,0.013356,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4374,MT4374MC,0.070117,KG,000000001053751600,0.010017,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4374,MT4374MC,0.070117,KG,000000001053082900,0.046745,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4375,MT4375MC,0.066111,KG,000000001050022400,0.013356,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4375,MT4375MC,0.066111,KG,000000001052072700,0.013356,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT4375,MT4375MC,0.066111,KG,000000001051014600,0.012688,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,T4378,T4378FC,0.029716,KG,000000001051032700,0.010017,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,T4378,T4378FC,0.029716,KG,000000001051190800,0.004341,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,T15,0.578,KG,XMT507,0.55651,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,T15,0.578,KG,T15FC,0.02149,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,T15,XMT507,0.55651,KG,MT507,0.55651,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,XMT507,MT507,0.55651,KG,1010003L00,0.287974,KG,Natural rubber
1325224117099WLEV0,Mixing,XMT507,MT507,0.55651,KG,000000001011037600,0.071994,KG,Synethic rubber
1325224117099WLEV0,Mixing,XMT507,MT507,0.55651,KG,1020N55000,0.154786,KG,Carbon black
1325224117099WLEV0,Mixing,XMT507,MT507,0.55651,KG,000000001053045500,0.010799,KG,Process oil
1325224117099WLEV0,Mixing,XMT507,MT507,0.55651,KG,MT507MC,0.030957,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MT507,MT507MC,0.030957,KG,000000001052072700,0.0018,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,T15,T15FC,0.02149,KG,000000001052072700,0.0036,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,B815,0.272,KG,XMB813,0.25757,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,B815,0.272,KG,B815FC,0.01443,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,B815,XMB813,0.25757,KG,MB813,0.25757,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,XMB813,MB813,0.25757,KG,MB802,0.227223,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,XMB813,MB813,0.25757,KG,1020N32600,0.030347,KG,Carbon black
1325224117099WLEV0,Mixing,MB813,MB802,0.227223,KG,1010011A00,0.098628,KG,Natural rubber
1325224117099WLEV0,Mixing,MB813,MB802,0.227223,KG,000000001011122700,0.030347,KG,Synethic rubber
1325224117099WLEV0,Mixing,MB813,MB802,0.227223,KG,1060T50M00,0.02276,KG,Synethic rubber
1325224117099WLEV0,Mixing,MB813,MB802,0.227223,KG,1020N32600,0.060694,KG,Carbon black
1325224117099WLEV0,Mixing,MB813,MB802,0.227223,KG,MB802MC,0.014794,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MB802,MB802MC,0.014794,KG,000000001053077500,0.003035,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MB802,MB802MC,0.014794,KG,000000001053082500,0.003035,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MB802,MB802MC,0.014794,KG,000000001054097200,0.000759,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,B815,B815FC,0.01443,KG,000000001052072700,0.003035,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,B815,B815FC,0.01443,KG,000000001051020000,0.000683,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,T435M,0.069,KG,MT273M,0.067713,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,T435M,0.069,KG,T435MFC,0.001287,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,T435M,MT273M,0.067713,KG,1010020A00,0.014704,KG,Natural rubber
1325224117099WLEV0,Mixing,T435M,MT273M,0.067713,KG,000000001011037600,0.022056,KG,Synethic rubber
1325224117099WLEV0,Mixing,T435M,MT273M,0.067713,KG,1020N55000,0.020218,KG,Carbon black
1325224117099WLEV0,Mixing,T435M,MT273M,0.067713,KG,1053755A00,0.005882,KG,Process oil
1325224117099WLEV0,Mixing,T435M,MT273M,0.067713,KG,MT273MMC,0.004852,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MT273M,MT273MMC,0.004852,KG,000000001052062600,0.000184,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT273M,MT273MMC,0.004852,KG,000000001052072700,0.000919,KG,Rubber chemicals
