date,shift,machineName,sizeCode,startTime,endTime,scheduleQuantity,remarks,runTime,changeOverStartTime,changeOverEndTime,availableMoulds,runningMoulds,roundsPerMould,curingPotential,ctb,gtInventory,coverage,curingScheduleQuantity,description,machineId,createdAt,createdBy
2026-04-16,B,4827,1325225518111HRHB0,2026-04-16 15:00:00,2026-04-16 23:00:00,53,Continuity (Penetration 205%),480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-16,C,4827,1325225518111HRHB0,2026-04-16 23:00:00,2026-04-17 07:00:00,53,Continuity (Penetration 205%),480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-17,A,4827,1325225518111HRHB0,2026-04-17 07:00:00,2026-04-17 15:00:00,53,Continuity (Penetration 205%),480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-17,B,4827,1325225518111HRHB0,2026-04-17 15:00:00,2026-04-17 23:00:00,53,Continuity (Penetration 205%),480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-17,C,4827,1325225518111HRHB0,2026-04-17 23:00:00,2026-04-18 07:00:00,53,Continuity (Penetration 205%),480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-18,A,4827,1325225518111HRHB0,2026-04-18 07:00:00,2026-04-18 08:12:00,25,Continuity (Penetration 205%),72,,,0,2,83,25,0,0,,25,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-18,A,4827,MOULD_CLEANING,2026-04-18 08:12:00,2026-04-18 10:12:00,0,Maintenance,120,2026-04-18 08:12:00,2026-04-18 10:12:00,0,2,2,0,0,0,,0,,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-18,A,4827,1325225518111HRHB0,2026-04-18 10:12:00,2026-04-18 15:00:00,32,Post-Cleaning Resume,288,,,0,2,26,32,0,0,,32,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-18,B,4827,1325225518111HRHB0,2026-04-18 15:00:00,2026-04-18 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-18,C,4827,1325225518111HRHB0,2026-04-18 23:00:00,2026-04-19 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-19,A,4827,1325225518111HRHB0,2026-04-19 07:00:00,2026-04-19 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-19,B,4827,1325225518111HRHB0,2026-04-19 15:00:00,2026-04-19 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-19,C,4827,1325225518111HRHB0,2026-04-19 23:00:00,2026-04-20 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-20,A,4827,1325225518111HRHB0,2026-04-20 07:00:00,2026-04-20 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-20,B,4827,1325225518111HRHB0,2026-04-20 15:00:00,2026-04-20 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-20,C,4827,1325225518111HRHB0,2026-04-20 23:00:00,2026-04-21 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-21,A,4827,1325225518111HRHB0,2026-04-21 07:00:00,2026-04-21 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-21,B,4827,1325225518111HRHB0,2026-04-21 15:00:00,2026-04-21 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-21,C,4827,1325225518111HRHB0,2026-04-21 23:00:00,2026-04-22 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-22,A,4827,1325225518111HRHB0,2026-04-22 07:00:00,2026-04-22 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-22,B,4827,1325225518111HRHB0,2026-04-22 15:00:00,2026-04-22 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-22,C,4827,1325225518111HRHB0,2026-04-22 23:00:00,2026-04-23 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-23,A,4827,1325225518111HRHB0,2026-04-23 07:00:00,2026-04-23 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-23,B,4827,1325225518111HRHB0,2026-04-23 15:00:00,2026-04-23 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-23,C,4827,1325225518111HRHB0,2026-04-23 23:00:00,2026-04-24 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-24,A,4827,1325225518111HRHB0,2026-04-24 07:00:00,2026-04-24 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-24,B,4827,1325225518111HRHB0,2026-04-24 15:00:00,2026-04-24 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-24,C,4827,1325225518111HRHB0,2026-04-24 23:00:00,2026-04-25 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-25,A,4827,1325225518111HRHB0,2026-04-25 07:00:00,2026-04-25 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-25,B,4827,1325225518111HRHB0,2026-04-25 15:00:00,2026-04-25 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-25,C,4827,1325225518111HRHB0,2026-04-25 23:00:00,2026-04-26 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-26,A,4827,1325225518111HRHB0,2026-04-26 07:00:00,2026-04-26 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-26,B,4827,1325225518111HRHB0,2026-04-26 15:00:00,2026-04-26 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-26,C,4827,1325225518111HRHB0,2026-04-26 23:00:00,2026-04-27 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-27,A,4827,1325225518111HRHB0,2026-04-27 07:00:00,2026-04-27 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-27,B,4827,1325225518111HRHB0,2026-04-27 15:00:00,2026-04-27 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-27,C,4827,1325225518111HRHB0,2026-04-27 23:00:00,2026-04-28 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-28,A,4827,1325225518111HRHB0,2026-04-28 07:00:00,2026-04-28 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-28,B,4827,1325225518111HRHB0,2026-04-28 15:00:00,2026-04-28 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-28,C,4827,1325225518111HRHB0,2026-04-28 23:00:00,2026-04-29 07:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-29,A,4827,1325225518111HRHB0,2026-04-29 07:00:00,2026-04-29 15:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-29,B,4827,1325225518111HRHB0,2026-04-29 15:00:00,2026-04-29 23:00:00,53,Post-Cleaning Resume,480,,,0,2,26,53,0,0,,53,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-29,C,4827,1325225518111HRHB0,2026-04-29 23:00:00,2026-04-30 07:00:00,64,Post-Cleaning Resume,480,,,0,2,32,64,0,0,,64,255/65 R 18 Ranger HT2 111 H,e7f5e4b9-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-01,A,4807,1D25118014010RXPC0,2026-04-01 07:00:00,2026-04-01 15:00:00,80,Continuity (Penetration 101%),480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-01,B,4807,1D25118014010RXPC0,2026-04-01 15:00:00,2026-04-01 23:00:00,80,Continuity (Penetration 101%),480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-01,C,4807,1D25118014010RXPC0,2026-04-01 23:00:00,2026-04-02 07:00:00,80,Continuity (Penetration 101%),480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-02,A,4807,1D25118014010RXPC0,2026-04-02 07:00:00,2026-04-02 15:00:00,80,Continuity (Penetration 101%),480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-02,B,4807,1D25118014010RXPC0,2026-04-02 15:00:00,2026-04-02 23:00:00,80,Continuity (Penetration 101%),480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-02,C,4807,1D25118014010RXPC0,2026-04-02 23:00:00,2026-04-03 07:00:00,80,Continuity (Penetration 101%),480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,A,4807,1D25118014010RXPC0,2026-04-03 07:00:00,2026-04-03 15:00:00,80,Continuity (Penetration 101%),480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,B,4807,1D25118014010RXPC0,2026-04-03 15:00:00,2026-04-03 23:00:00,80,Continuity (Penetration 101%),480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,C,4807,1D25118014010RXPC0,2026-04-03 23:00:00,2026-04-04 05:48:00,68,Continuity (Penetration 101%),408,,,0,2,40,68,0,0,,68,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,C,4807,MOULD_CLEANING,2026-04-04 05:48:00,2026-04-04 07:48:00,0,Maintenance,120,2026-04-04 05:48:00,2026-04-04 07:48:00,0,2,2,0,0,0,,0,,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,A,4807,1D25118014010RXPC0,2026-04-04 07:48:00,2026-04-04 15:00:00,72,Post-Cleaning Resume,432,,,0,2,40,72,0,0,,72,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,B,4807,1D25118014010RXPC0,2026-04-04 15:00:00,2026-04-04 23:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,C,4807,1D25118014010RXPC0,2026-04-04 23:00:00,2026-04-05 07:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,A,4807,1D25118014010RXPC0,2026-04-05 07:00:00,2026-04-05 15:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,B,4807,1D25118014010RXPC0,2026-04-05 15:00:00,2026-04-05 23:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,C,4807,1D25118014010RXPC0,2026-04-05 23:00:00,2026-04-06 07:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,A,4807,1D25118014010RXPC0,2026-04-06 07:00:00,2026-04-06 15:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,B,4807,1D25118014010RXPC0,2026-04-06 15:00:00,2026-04-06 23:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,C,4807,1D25118014010RXPC0,2026-04-06 23:00:00,2026-04-07 07:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-07,A,4807,1D25118014010RXPC0,2026-04-07 07:00:00,2026-04-07 15:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-07,B,4807,1D25118014010RXPC0,2026-04-07 15:00:00,2026-04-07 23:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-07,C,4807,1D25118014010RXPC0,2026-04-07 23:00:00,2026-04-08 07:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-08,A,4807,1D25118014010RXPC0,2026-04-08 07:00:00,2026-04-08 15:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-08,B,4807,1D25118014010RXPC0,2026-04-08 15:00:00,2026-04-08 23:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-08,C,4807,1D25118014010RXPC0,2026-04-08 23:00:00,2026-04-09 07:00:00,80,Post-Cleaning Resume,480,,,0,2,40,80,0,0,,80,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-09,A,4807,1D25118014010RXPC0,2026-04-09 07:00:00,2026-04-09 12:00:00,50,Post-Cleaning Resume,300,,,0,2,40,50,0,0,,50,185 R 14 Ultima XPC 10 PR TT,e7f5e00c-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-01,A,3609,1D25214012008QXPCT,2026-04-01 07:00:00,2026-04-01 15:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-01,B,3609,1D25214012008QXPCT,2026-04-01 15:00:00,2026-04-01 23:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-01,C,3609,1D25214012008QXPCT,2026-04-01 23:00:00,2026-04-02 07:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-02,A,3609,1D25214012008QXPCT,2026-04-02 07:00:00,2026-04-02 15:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-02,B,3609,1D25214012008QXPCT,2026-04-02 15:00:00,2026-04-02 23:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-02,C,3609,1D25214012008QXPCT,2026-04-02 23:00:00,2026-04-03 07:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,A,3609,1D25214012008QXPCT,2026-04-03 07:00:00,2026-04-03 15:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,B,3609,1D25214012008QXPCT,2026-04-03 15:00:00,2026-04-03 23:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,C,3609,1D25214012008QXPCT,2026-04-03 23:00:00,2026-04-04 07:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,A,3609,1D25214012008QXPCT,2026-04-04 07:00:00,2026-04-04 15:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,B,3609,1D25214012008QXPCT,2026-04-04 15:00:00,2026-04-04 23:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,C,3609,1D25214012008QXPCT,2026-04-04 23:00:00,2026-04-05 07:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,A,3609,1D25214012008QXPCT,2026-04-05 07:00:00,2026-04-05 15:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,B,3609,1D25214012008QXPCT,2026-04-05 15:00:00,2026-04-05 23:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,C,3609,1D25214012008QXPCT,2026-04-05 23:00:00,2026-04-06 07:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,A,3609,1D25214012008QXPCT,2026-04-06 07:00:00,2026-04-06 15:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,B,3609,1D25214012008QXPCT,2026-04-06 15:00:00,2026-04-06 23:00:00,43,Continuity (Penetration 106%),480,,,0,2,21,43,0,0,,43,145 R12 ULTIMA XPC TL TATA,e7f556f2-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
